性别,年龄,是否有驾照,所在地区,是否此前购买过车险,车龄,车辆是否发生过事故,年保费,购买渠道,距离上次沟通时间间隔,label
1,24,1,50,0,0,1,2630,152,215,0
1,27,1,4,1,0,0,32959,152,214,0
1,24,1,45,1,0,0,27166,152,257,0
0,21,1,11,0,0,1,32779,160,256,0
1,23,1,8,1,0,0,107321,152,103,0
1,31,1,36,0,0,1,28374,156,216,0
0,45,1,28,0,1,1,47211,26,17,0
1,48,1,8,0,1,1,2630,7,68,0
0,52,1,8,0,1,1,39671,124,294,0
1,32,1,50,1,0,0,30168,152,170,0
1,25,1,30,1,0,0,24670,160,283,0
0,25,1,29,1,0,0,23927,152,238,0
0,22,1,37,0,0,1,28635,160,280,0
0,53,1,28,0,2,1,57046,124,211,0
0,33,1,8,1,0,0,21407,152,257,0
1,21,1,15,1,0,0,33515,152,106,0
1,30,1,26,0,1,1,31966,124,241,0
1,48,1,46,0,1,1,32525,124,264,0
1,31,1,30,1,0,0,23667,152,125,0
0,24,1,45,0,0,0,23460,151,83,0
0,55,1,47,1,1,0,39989,113,292,0
1,55,1,28,1,1,0,43303,124,53,0
1,26,1,28,0,1,1,2630,157,158,0
0,21,1,35,1,0,0,26509,152,183,0
1,24,1,41,0,0,1,37612,152,298,0
1,24,1,41,1,0,0,34153,152,40,0
1,25,1,11,1,0,0,25612,152,177,0
0,57,1,28,0,1,1,62806,26,157,0
0,57,1,28,0,1,1,50068,26,134,0
0,60,1,28,0,2,1,27348,26,207,0
1,38,1,46,0,1,1,26284,124,278,0
1,22,1,15,0,0,1,28546,152,75,0
0,23,1,41,1,0,0,23621,152,230,0
1,37,1,8,0,1,0,40045,124,176,0
0,37,1,28,0,1,1,58506,52,258,0
1,21,1,28,1,0,0,61055,152,141,0
0,25,1,46,0,0,1,2630,156,132,0
0,37,1,28,0,1,1,2630,158,289,0
0,25,1,16,1,0,0,44027,152,31,0
1,44,1,8,0,1,1,2630,160,213,0
0,47,1,28,0,1,1,50485,26,244,0
1,21,1,33,1,0,0,31777,152,33,0
1,48,1,28,0,2,1,41751,26,267,0
0,45,1,8,0,1,1,2630,26,11,0
0,44,1,28,1,1,0,48815,124,156,0
0,51,1,28,0,1,1,94581,124,171,0
0,61,1,28,0,2,1,39881,124,249,0
0,60,1,13,0,1,0,2630,156,40,0
0,26,1,47,0,0,1,32571,152,245,0
0,40,1,28,0,1,1,49067,124,125,0
0,59,1,28,0,2,1,34995,124,258,0
0,55,1,28,1,1,0,41417,26,128,0
1,24,1,8,1,0,0,28514,152,114,0
0,54,1,40,1,1,0,21479,26,163,0
0,63,1,38,0,1,1,2630,156,34,0
1,46,1,28,0,1,1,22210,26,168,0
0,30,1,28,1,0,0,41153,26,105,0
1,27,1,35,0,0,1,32357,124,153,0
0,47,1,40,1,1,0,26597,124,237,0
0,55,1,36,0,1,1,35540,124,218,0
1,56,1,28,0,2,1,47793,26,290,0
1,43,1,28,0,1,1,26038,124,85,0
1,24,1,41,1,0,0,30129,152,185,0
0,61,1,37,0,2,1,33826,26,189,0
0,60,1,8,0,1,1,35834,26,203,0
0,43,1,31,1,0,0,2630,1,256,0
1,29,1,18,1,0,0,28038,152,42,0
1,23,1,8,0,0,1,29383,160,192,0
0,51,1,28,1,1,0,30150,42,117,0
0,24,1,29,1,0,0,34649,152,96,0
0,61,1,17,0,1,1,2630,19,84,0
0,40,1,28,0,1,1,2630,158,44,0
1,22,1,10,1,0,0,2630,26,180,0
1,53,1,41,1,1,0,38973,152,255,0
1,49,1,28,0,2,1,38464,124,239,0
1,25,1,28,1,0,0,53446,152,200,0
1,25,1,36,1,0,0,31426,152,130,0
1,27,1,33,0,0,0,33652,152,248,0
1,38,1,11,0,1,1,50927,26,105,0
1,65,1,48,0,1,1,2630,15,244,0
0,24,1,21,1,0,0,19367,152,165,0
1,20,1,50,1,0,0,35825,160,239,0
1,27,1,21,1,0,0,36597,152,147,0
1,31,1,33,1,0,0,49730,152,131,0
0,48,1,28,0,1,1,51459,122,215,0
1,21,1,36,0,0,0,36859,160,280,0
0,65,0,9,0,1,0,29920,124,187,0
0,49,1,28,1,1,0,29690,124,67,0
0,29,1,30,1,0,0,24894,26,106,0
1,50,1,28,1,1,0,50010,26,47,0
0,41,1,28,0,2,1,51671,54,133,0
0,43,1,46,0,1,1,42272,157,26,0
0,73,1,5,0,1,1,32632,122,179,0
0,56,1,48,0,1,1,2630,26,189,0
1,24,1,18,1,0,0,2630,152,11,0
0,39,1,19,0,1,1,35043,26,146,0
0,59,1,8,1,1,0,49390,26,59,0
0,56,1,3,0,2,1,2630,124,105,0
0,35,1,21,0,1,1,33091,157,203,0
1,43,1,28,0,1,1,37307,124,267,0
0,41,1,28,1,1,0,2630,26,58,0
1,30,1,41,1,0,0,17388,152,179,0
1,60,1,33,1,1,0,33895,26,104,0
1,47,1,2,1,1,0,27558,124,55,0
0,76,1,25,1,1,0,31447,124,140,0
0,21,1,39,0,0,1,42309,152,288,0
0,47,1,28,0,1,1,33054,124,113,0
0,37,1,39,0,1,1,45696,26,156,0
1,34,1,33,1,1,0,28507,124,99,0
0,43,1,28,0,1,1,41767,26,223,0
0,25,1,28,0,1,1,25980,124,67,0
0,65,0,14,0,1,1,20089,124,85,0
0,46,1,14,1,1,0,2630,124,278,0
1,46,1,28,0,1,1,49634,155,60,0
0,38,1,28,0,1,1,26044,26,106,0
1,29,1,28,1,0,0,88278,152,298,0
0,38,1,11,0,1,0,2630,124,49,0
0,25,1,8,1,0,0,37988,152,43,0
0,22,1,12,0,0,1,21920,152,172,0
0,22,1,8,1,0,0,53446,160,137,0
0,48,1,33,1,1,0,35652,26,113,0
0,22,1,13,0,0,1,30184,152,27,0
1,22,1,30,0,0,1,25209,152,239,0
1,37,1,35,1,1,0,2630,26,36,0
0,25,1,45,0,0,0,24436,151,256,0
1,23,1,13,0,0,0,2630,152,182,0
0,28,1,21,0,0,1,28931,152,151,0
0,56,1,46,0,2,1,33750,26,57,0
1,23,1,11,1,0,0,27871,152,99,0
0,43,1,28,0,1,1,28243,156,249,0
1,26,1,36,1,0,0,22104,152,114,0
0,45,1,8,0,2,1,2630,124,158,0
0,34,1,15,1,1,0,32455,152,77,0
0,21,1,50,0,0,1,36961,160,164,0
0,33,1,15,0,0,1,22173,26,38,0
0,41,1,35,0,1,1,2630,160,244,0
0,38,1,28,1,1,0,36470,26,118,0
0,51,1,28,0,1,1,62639,26,32,0
1,22,1,50,0,0,0,37375,152,213,0
0,76,1,28,1,1,0,37534,13,11,0
0,40,1,28,0,2,1,30245,124,245,0
0,49,1,46,1,1,0,22058,124,114,0
0,40,1,28,1,1,0,43298,26,185,0
0,23,1,12,1,0,0,23553,152,283,0
1,36,1,15,0,1,1,27184,152,78,0
1,62,1,28,0,2,1,2630,157,55,0
0,78,1,46,1,1,0,23145,26,273,0
0,32,1,11,1,0,0,33856,152,55,0
1,58,1,30,1,1,0,30291,26,176,0
1,24,1,38,1,0,0,15707,152,79,0
1,24,1,3,0,0,1,39370,122,265,0
0,39,1,28,1,1,0,46140,125,68,0
1,63,1,28,0,1,0,41394,154,160,0
0,47,1,28,0,1,1,32079,35,79,0
0,75,1,28,0,2,1,45930,26,222,0
0,28,1,12,1,0,0,23217,152,236,0
1,23,1,30,1,0,0,32136,152,141,0
0,54,1,30,0,1,1,31145,124,284,0
0,47,1,28,1,1,0,110323,55,25,0
0,24,1,46,1,0,0,35666,152,191,0
1,25,1,50,1,0,0,44213,152,32,0
0,25,1,28,0,1,1,54629,155,254,0
0,49,1,8,0,1,1,28105,124,100,0
0,56,1,28,1,1,0,35614,56,159,0
1,26,1,39,1,0,0,2630,152,117,0
0,25,1,28,1,0,0,33336,152,162,0
1,36,1,32,0,1,1,26526,124,245,0
1,48,1,2,0,1,0,20002,26,93,0
0,23,1,46,1,0,1,30773,152,100,0
0,30,1,17,0,0,1,24097,124,44,0
0,68,1,39,0,1,1,36951,26,60,0
1,24,1,6,1,0,0,22784,152,222,0
0,61,1,28,0,1,1,54883,122,34,0
0,46,1,8,1,1,0,40219,124,67,0
1,23,1,17,1,0,0,87423,152,221,0
0,26,1,4,1,0,0,32473,152,182,0
0,32,1,28,1,0,0,56352,124,138,0
1,20,1,15,0,0,1,36369,160,37,0
1,22,1,15,0,0,1,34523,152,44,0
1,23,1,31,1,0,0,2630,152,231,0
0,58,1,28,0,1,1,2630,26,114,0
1,26,1,35,1,0,0,29602,152,26,0
0,63,1,8,1,1,0,36341,26,115,0
1,35,1,19,1,1,0,26192,124,145,0
1,56,1,11,0,1,1,72246,26,69,0
1,42,1,46,1,1,1,2630,26,228,0
0,24,1,15,1,0,0,34173,152,171,0
0,59,1,43,1,1,0,26917,26,47,0
1,23,1,15,0,0,1,27353,26,65,0
1,77,1,28,0,1,0,63336,124,101,0
0,22,1,17,1,0,0,49704,152,188,0
0,33,1,17,1,0,0,51360,152,160,0
1,20,1,7,1,0,1,36788,160,267,0
1,32,1,45,0,0,1,31109,152,19,0
0,44,1,40,0,1,1,40556,26,87,0
1,37,1,15,1,1,0,2630,124,227,0
0,24,1,28,0,0,0,2630,152,13,0
0,45,1,31,0,1,1,2630,124,232,0
0,37,1,41,0,1,1,2630,157,199,0
1,36,1,28,0,1,1,25646,124,225,0
0,24,1,15,0,0,0,31144,152,209,0
0,31,1,32,1,0,0,26519,152,28,0
0,23,1,50,0,0,1,43387,152,265,0
0,22,1,7,0,0,1,2630,160,214,0
1,58,1,52,0,2,1,33811,26,93,0
0,25,1,37,0,0,1,2630,160,152,0
0,39,1,35,0,1,1,2630,157,51,0
1,26,1,27,1,0,0,30483,152,23,0
0,70,1,48,0,1,1,2630,124,129,0
0,41,1,47,0,1,1,40129,16,139,0
0,31,1,41,1,0,0,42584,152,43,0
1,72,1,28,0,2,1,74798,122,184,0
1,25,1,29,1,0,0,41674,152,147,0
0,51,1,28,0,1,1,39779,55,257,0
0,58,1,14,1,1,0,39963,124,46,0
1,23,1,40,0,0,1,2630,151,41,0
0,24,1,50,0,0,0,31069,152,146,0
0,52,1,46,0,1,1,26241,26,240,0
0,48,1,47,1,1,0,34107,124,222,0
1,38,1,29,1,1,0,28233,124,215,0
1,23,1,18,1,0,0,33149,152,189,0
1,50,1,46,1,1,0,37828,124,274,0
0,43,1,11,0,1,1,30513,120,143,0
0,30,1,33,0,1,1,2630,154,198,0
1,22,1,28,1,0,0,26841,160,277,0
1,45,1,28,0,1,1,53995,26,273,0
0,50,1,28,0,1,1,2630,122,149,0
0,65,1,35,0,1,1,40023,26,260,0
1,23,1,29,1,0,0,47486,152,233,0
0,24,1,37,0,0,1,23450,152,201,0
1,27,1,12,1,0,0,2630,152,126,0
1,26,1,11,1,0,0,35022,152,29,0
0,24,1,36,0,0,1,30168,152,64,0
0,21,1,6,1,0,0,28390,152,277,0
0,26,1,15,1,0,0,40337,152,13,0
1,21,1,36,0,0,0,32126,152,35,0
0,39,1,28,0,1,0,2630,125,20,0
1,26,1,7,1,1,0,2630,156,224,0
0,41,1,20,0,1,1,2630,156,20,0
0,26,1,25,1,0,0,57583,152,297,0
0,63,1,28,0,1,1,39822,124,151,0
1,23,1,2,0,0,1,30053,26,104,0
0,36,1,47,0,1,1,29082,16,253,0
0,44,1,4,0,1,1,32658,124,33,0
0,22,1,35,0,0,1,36100,152,157,0
0,28,1,3,1,0,0,32459,152,73,0
1,22,1,41,1,0,0,22955,152,54,0
0,47,1,28,0,1,1,74868,122,205,0
1,51,1,11,0,1,0,26987,124,100,0
0,25,1,28,1,0,0,47334,152,291,0
1,24,1,8,1,0,0,30007,152,118,0
1,55,1,15,1,1,0,2630,124,217,0
1,27,1,11,1,0,0,24590,152,244,0
0,48,1,47,1,1,0,25773,124,93,0
1,24,1,15,1,0,0,31518,152,37,0
0,45,1,8,1,1,0,54502,122,195,0
1,28,1,8,1,0,0,34986,152,210,0
1,30,1,8,0,1,1,2630,124,75,0
0,25,1,26,1,0,0,19753,152,20,0
0,72,1,7,1,1,0,2630,26,206,0
1,49,1,28,0,1,1,62665,26,177,0
0,43,1,28,0,1,1,42858,124,143,0
0,37,1,3,1,1,0,23991,26,45,0
1,24,1,3,1,0,0,22635,152,175,0
1,23,1,46,0,0,1,39263,151,248,0
1,23,1,45,1,0,0,27720,152,114,0
1,43,1,35,1,1,0,25184,152,262,0
0,34,1,28,1,1,0,44925,24,118,0
0,49,1,28,1,1,0,43861,13,234,0
1,30,1,3,0,1,1,17460,124,174,0
0,75,1,28,1,1,0,37402,26,78,0
0,40,1,46,0,1,1,32273,124,133,0
0,65,1,28,0,2,1,41363,125,149,0
0,31,1,28,0,0,1,23920,152,202,0
0,38,1,0,1,1,0,2630,26,44,0
1,66,1,28,1,1,0,38389,26,143,0
0,56,1,8,1,1,0,34601,26,183,0
1,20,1,49,0,0,1,2630,163,297,0
1,24,1,23,1,0,0,34965,152,287,0
0,41,1,20,0,1,1,2630,124,184,0
1,42,1,28,1,1,0,45060,52,60,0
0,70,1,41,1,1,0,43851,26,268,0
0,36,1,8,1,1,0,2630,152,231,0
1,47,1,9,1,1,0,32032,26,299,0
1,34,1,8,0,1,1,43215,7,216,0
1,23,1,28,1,0,0,42116,152,222,0
1,40,1,30,1,1,0,26495,152,253,0
0,52,1,28,0,1,1,41589,124,165,0
1,42,1,39,0,1,1,38511,124,75,0
1,21,1,26,0,0,1,40221,152,189,0
1,44,1,8,0,0,1,45584,26,39,0
1,29,1,46,0,1,0,2630,156,79,0
0,28,1,21,1,0,0,33078,152,192,0
1,45,1,46,1,1,0,36694,94,31,0
0,26,1,8,1,0,0,32703,160,81,0
0,55,1,41,0,1,1,36643,124,82,0
0,29,1,43,1,0,1,2630,160,24,0
0,68,1,8,1,1,0,50271,26,261,0
0,37,1,30,0,1,1,23833,124,223,0
0,65,1,15,1,1,0,27290,152,278,0
0,24,1,50,0,0,1,2630,160,78,0
0,41,1,28,0,1,1,27618,122,60,0
1,35,1,15,0,1,1,2630,156,95,0
0,45,1,28,0,1,1,45492,124,229,0
0,22,1,29,0,0,1,2630,160,194,0
0,76,1,28,0,2,1,50325,25,27,0
1,26,1,28,1,0,0,38010,152,274,0
1,55,1,28,0,1,1,25188,26,237,0
1,51,1,28,0,1,1,67731,26,57,0
0,28,1,28,1,0,0,53767,152,191,0
0,23,1,29,1,0,0,42385,152,108,0
1,20,1,8,0,0,0,34265,160,46,0
1,28,1,21,0,0,1,2630,152,60,0
0,41,1,28,0,1,1,47387,25,161,0
0,60,1,21,0,1,1,29933,152,208,0
1,24,1,26,1,0,0,36569,152,265,0
1,27,1,28,1,0,0,39380,152,131,0
1,46,1,28,0,1,1,2630,124,121,0
0,25,1,41,1,0,0,2630,156,190,0
1,35,1,10,0,1,1,31430,124,42,0
1,46,1,28,0,1,1,31441,124,93,0
0,23,1,29,0,1,1,32175,124,119,0
0,22,1,49,0,1,1,2630,124,92,0
1,25,1,52,1,0,0,32936,152,266,0
0,20,1,17,1,0,0,53164,160,100,0
0,22,1,26,0,0,1,2630,152,83,0
0,22,1,18,1,0,0,26548,152,84,0
0,46,1,10,0,1,1,28568,26,77,0
0,41,1,46,0,1,1,21978,157,150,0
0,57,1,6,0,1,1,17856,26,281,0
1,23,1,13,1,0,0,26747,152,112,0
0,56,1,28,0,1,1,44977,124,32,0
1,51,1,21,0,1,1,30199,152,262,0
1,23,1,33,1,0,0,33508,152,233,0
1,20,1,8,0,0,1,17996,160,102,0
1,22,1,30,1,0,0,22042,152,287,0
0,62,1,28,0,1,0,29816,26,193,0
1,47,1,35,0,1,1,38136,26,244,0
0,47,1,33,1,1,0,35120,13,77,0
1,55,1,28,1,1,0,50303,52,293,0
1,25,1,33,1,0,0,2630,160,58,0
0,48,1,28,0,1,1,38086,26,297,0
1,40,1,28,0,1,1,36783,157,157,0
0,42,1,8,0,1,1,37461,26,15,0
1,29,1,50,0,0,1,32459,163,183,0
0,26,1,41,0,0,1,36477,124,262,0
1,36,1,50,1,0,0,2630,1,226,0
0,45,1,50,0,1,1,20504,124,273,0
1,24,1,13,1,0,0,2630,152,163,0
0,47,1,8,0,1,1,45556,7,194,0
0,49,1,8,1,1,0,2630,124,155,0
1,63,1,29,1,1,1,34230,124,241,0
1,27,1,8,1,0,0,34095,152,234,0
0,22,1,28,0,0,0,2630,154,95,0
0,31,1,28,0,0,1,2630,152,34,0
1,45,1,28,0,1,1,30276,124,90,0
1,48,1,8,0,1,1,2630,156,104,0
0,61,1,13,1,1,0,2630,124,205,0
0,61,1,41,0,1,1,28753,12,30,0
1,27,1,50,1,0,0,36849,152,199,0
1,30,1,8,1,0,0,174721,152,21,0
1,50,1,19,0,1,1,29616,124,254,0
1,63,1,47,0,1,1,30949,26,18,0
1,57,1,13,0,2,1,23123,26,50,0
1,24,1,12,1,0,0,27807,152,254,0
0,47,1,36,0,1,1,32749,26,234,0
0,68,1,41,0,1,1,37935,26,284,0
0,21,1,30,1,1,0,21049,156,181,0
0,47,1,28,0,1,1,40322,124,74,0
1,24,1,37,0,0,1,17679,152,22,0
1,61,1,28,0,1,1,79860,52,68,0
0,22,1,50,1,0,0,2630,152,145,0
1,27,1,28,0,0,1,47437,124,81,0
1,33,1,28,0,1,1,2630,26,115,0
0,54,1,28,0,1,1,37443,26,26,0
1,25,1,30,1,0,0,17061,152,167,0
0,76,1,7,1,1,0,42551,124,164,0
0,46,1,28,0,1,0,33728,124,216,0
0,44,1,41,0,1,1,33028,26,287,0
0,23,1,35,0,0,1,2630,156,186,0
0,32,1,28,0,1,1,35524,154,28,0
1,23,1,46,0,0,1,20635,152,192,0
1,48,1,9,1,1,0,2630,124,155,0
1,22,1,45,0,0,1,28436,124,211,0
0,40,1,28,0,1,0,33433,26,223,0
0,35,1,3,0,1,1,2630,152,65,0
1,37,1,36,1,1,0,37830,152,205,0
0,70,1,43,0,1,1,38599,124,135,0
0,26,1,32,1,0,0,30459,152,87,0
1,25,1,36,0,0,1,33444,152,257,0
1,22,1,28,0,0,0,2630,160,274,0
1,37,1,46,1,1,0,2630,152,61,0
0,70,1,28,1,1,0,47926,26,246,0
0,60,1,28,0,1,1,42415,26,67,0
1,46,1,28,0,1,1,19878,26,277,0
1,67,1,28,1,1,0,45264,26,99,0
0,65,1,37,0,1,1,37845,26,153,0
1,25,1,17,1,0,0,24618,152,11,0
0,54,1,28,0,1,1,56394,52,18,0
0,26,1,41,1,0,0,42589,152,241,0
0,23,1,29,1,0,0,47436,152,126,0
0,51,1,28,0,1,1,45523,26,102,0
0,45,1,28,0,1,1,52538,156,297,0
0,31,1,47,1,0,1,25165,152,133,0
0,24,1,30,1,0,0,26848,152,84,0
1,25,1,11,1,0,0,34752,152,149,0
1,23,1,47,0,0,0,35321,152,245,0
1,53,1,41,1,1,0,2630,26,84,0
0,54,1,38,0,2,1,2630,156,244,0
0,28,1,46,0,1,1,2630,156,13,0
1,51,1,28,0,1,1,43513,26,24,0
0,26,1,33,1,0,0,2630,152,200,0
0,62,1,28,1,1,0,49119,52,254,0
1,22,1,15,0,0,0,23994,152,74,0
1,22,1,34,1,0,0,19859,152,64,0
0,24,1,28,0,0,0,2630,151,49,0
0,52,1,28,0,1,1,36709,49,248,0
1,25,1,43,1,0,0,2630,152,41,0
0,21,1,2,1,0,0,37570,152,230,0
0,40,1,15,0,1,1,46906,124,281,0
0,54,1,45,1,1,0,2630,124,86,0
0,50,1,52,0,1,1,34184,124,195,0
1,73,1,28,0,1,1,44195,26,30,0
0,44,1,41,0,1,1,27256,136,34,0
0,41,1,29,0,1,1,2630,160,138,0
0,21,1,36,0,0,1,2630,152,58,0
0,43,1,28,0,1,1,32883,122,94,0
1,25,1,33,1,0,0,46599,152,160,0
0,45,1,36,0,1,1,35498,152,51,0
1,29,1,28,0,0,1,45256,155,77,0
0,30,1,29,0,1,1,2630,156,268,0
0,51,0,28,1,1,1,38841,26,126,0
0,26,1,11,1,0,0,33687,152,263,0
0,29,1,37,1,0,0,33275,157,291,0
1,33,1,33,1,0,0,40270,152,288,0
1,68,1,28,0,1,1,54264,26,50,0
1,26,1,21,1,0,0,29578,152,217,0
0,21,1,15,1,0,0,31305,152,53,0
0,52,1,8,0,1,1,35975,124,120,0
1,53,1,28,0,1,1,40760,124,283,0
0,44,1,1,1,1,1,2630,124,118,0
1,61,1,12,0,2,1,26220,163,148,0
1,20,1,42,1,0,0,29160,160,63,0
1,28,1,30,1,0,0,33378,152,39,0
1,21,1,33,1,0,0,2630,152,289,0
0,62,1,3,1,1,0,25671,26,174,0
0,24,1,49,1,0,0,29175,152,240,0
0,54,1,30,1,1,0,2630,26,28,0
0,60,1,8,1,1,1,37358,7,290,0
0,68,1,41,1,1,0,21828,124,271,0
1,22,1,41,1,0,0,29630,152,140,0
1,25,1,28,1,0,0,28423,152,90,0
1,28,1,22,1,0,0,24100,152,84,0
1,39,1,17,0,1,1,59886,154,78,0
1,49,1,8,0,1,1,52108,124,177,0
0,59,1,8,1,1,0,48638,26,139,0
1,47,1,28,1,1,0,33195,26,132,0
1,22,1,11,1,0,0,44488,152,181,0
1,24,1,11,0,0,1,30203,152,241,0
1,25,1,23,1,0,0,27421,152,278,0
1,21,1,3,1,0,0,28854,152,64,0
0,37,1,23,0,1,1,26678,26,111,0
0,43,1,28,0,1,1,32288,122,217,0
0,67,1,18,0,1,1,27466,26,206,0
1,22,1,15,1,0,0,40708,152,199,0
0,37,1,28,0,1,1,35933,26,174,0
0,23,1,15,1,0,0,31404,152,88,0
1,23,1,37,1,0,0,32959,152,275,0
1,28,1,4,1,0,0,21256,152,230,0
0,21,1,5,0,0,1,2630,160,286,0
0,36,1,28,0,1,1,34013,124,231,0
1,52,1,28,0,1,1,53090,26,114,0
0,52,1,13,0,1,1,50978,26,293,0
0,22,1,33,1,0,0,26527,152,262,0
1,55,1,28,0,1,1,34677,26,143,0
1,63,1,28,1,1,0,48479,26,221,0
0,25,1,47,1,0,0,22043,152,82,0
1,22,1,34,0,0,0,34683,152,37,0
1,25,1,8,0,0,1,45499,152,149,0
0,47,1,50,1,1,1,24142,124,107,0
0,45,1,11,0,1,0,2630,26,71,0
0,24,1,8,1,0,0,31190,152,33,0
0,21,1,8,0,0,1,28942,160,250,0
1,39,1,28,0,1,1,51384,26,39,0
1,44,1,15,0,1,1,27716,86,149,0
1,23,1,50,1,0,0,48361,26,283,0
0,21,1,46,0,0,1,48258,160,291,0
0,21,1,46,1,0,0,26142,160,46,0
0,23,1,15,0,0,1,38619,152,242,0
1,23,1,13,1,0,0,30345,152,65,0
1,34,1,24,1,1,0,2630,124,247,0
1,26,1,6,0,0,1,32886,26,261,0
1,32,1,28,0,1,1,2630,157,36,0
1,22,1,34,0,0,1,2630,152,258,0
1,80,1,46,1,1,0,2630,7,122,0
0,63,1,28,0,1,1,2630,157,222,0
0,23,1,6,1,0,0,24413,152,19,0
0,37,1,3,1,1,1,25824,154,155,0
0,44,1,45,0,1,1,31377,26,214,0
1,23,1,2,1,0,0,27737,152,189,0
0,54,1,28,1,1,0,42273,124,27,0
1,43,1,0,0,1,1,2630,122,225,0
0,39,1,46,0,1,0,33679,26,224,0
0,46,1,33,0,1,1,29541,124,256,0
1,30,1,50,0,0,0,25788,152,66,0
0,22,1,12,1,0,0,2630,26,245,0
0,48,1,46,1,1,0,38661,26,269,0
0,63,1,28,0,1,1,42576,26,271,0
1,50,1,35,0,1,1,46554,26,158,0
0,23,1,47,0,0,0,26006,152,113,0
1,49,1,28,1,1,0,41202,26,88,0
1,64,1,8,1,1,0,49091,7,249,0
0,45,1,28,0,2,1,2630,25,135,0
1,25,1,41,1,0,0,34390,152,32,0
0,31,1,28,1,1,0,27031,26,269,0
0,26,1,17,0,0,1,2630,160,13,0
1,51,1,45,0,1,1,45875,124,197,0
1,26,1,18,0,0,1,37603,152,156,0
0,58,1,41,0,1,1,41362,26,289,0
1,24,1,8,1,0,0,32339,152,122,0
0,62,1,8,0,1,1,47203,3,245,0
0,24,1,13,1,0,0,29592,152,231,0
1,29,1,46,1,0,0,27522,152,224,0
0,63,1,28,0,2,1,49575,26,297,0
0,21,1,3,1,0,0,2630,152,209,0
0,41,1,28,0,1,1,2630,154,171,0
0,45,1,39,1,1,0,27667,26,195,0
0,23,1,16,1,0,0,36324,152,96,0
1,25,1,14,1,0,0,32638,152,64,0
1,34,1,28,0,1,1,53656,26,26,0
0,58,1,15,0,1,0,23327,124,51,0
0,70,1,45,1,1,1,43712,26,208,0
0,31,1,45,1,0,0,30363,152,249,0
0,37,1,29,1,1,0,22701,154,193,0
0,42,1,28,0,1,1,52727,26,91,0
0,55,1,45,1,1,0,27587,124,270,0
1,20,1,47,0,0,0,25220,160,169,0
0,41,1,48,0,1,1,2630,7,192,0
0,45,1,23,0,1,1,22892,26,147,0
0,67,1,28,0,1,1,2630,55,42,0
1,43,1,15,0,1,1,2630,152,85,0
1,24,1,10,1,0,0,23702,152,174,0
0,40,1,45,0,1,1,21194,26,79,0
0,49,1,28,0,1,1,50198,60,88,0
0,51,1,28,0,1,1,38865,26,144,0
1,36,1,30,0,1,1,45902,26,60,0
1,40,1,36,0,1,1,39365,26,88,0
1,25,1,8,0,0,0,44568,152,66,0
1,21,1,28,0,0,1,38523,152,255,0
0,25,1,45,1,0,0,27484,152,122,0
1,25,1,33,1,0,0,29624,152,42,0
0,36,1,28,0,1,1,29605,122,87,0
0,21,1,41,0,0,1,30610,152,248,0
0,42,1,18,0,1,1,35708,157,175,0
0,44,1,8,0,1,1,2630,124,79,0
1,24,1,36,0,0,1,29759,152,269,0
1,22,1,5,1,0,0,30993,152,76,0
0,25,1,41,1,0,0,30148,152,44,0
0,41,1,28,1,1,0,42155,55,116,0
0,34,1,40,1,1,0,2630,26,207,0
1,21,1,39,1,0,0,23878,160,26,0
1,23,1,28,1,0,0,42358,152,135,0
1,55,1,28,0,1,1,32111,163,147,0
1,25,1,11,1,0,0,31844,152,34,0
0,26,1,10,1,0,0,31333,152,34,0
0,25,1,15,1,0,0,27372,152,167,0
0,45,1,17,0,1,1,2630,157,69,0
1,53,1,28,0,1,1,2630,156,243,0
0,29,1,6,0,0,1,16883,152,241,0
1,55,1,41,1,1,0,38572,124,37,0
1,46,1,28,1,1,0,35683,26,217,0
0,64,1,8,0,1,0,2630,124,249,0
0,58,1,46,0,1,1,26981,124,178,0
1,23,1,3,1,0,0,55282,160,211,0
0,78,1,8,1,1,0,46023,124,170,0
1,38,1,28,1,1,0,46296,124,240,0
0,22,1,50,0,0,1,25082,152,233,0
0,42,1,8,0,1,1,34795,124,236,0
0,42,1,8,0,1,1,33150,124,194,0
1,39,1,28,0,1,1,47300,26,189,0
1,23,1,50,1,0,0,21999,152,134,0
1,50,1,28,0,1,1,45270,26,233,0
1,36,1,28,0,1,0,27115,122,211,0
0,24,1,8,0,0,0,2630,151,278,0
1,42,1,22,0,1,1,2630,124,256,0
1,24,1,37,1,0,0,28052,152,12,0
1,65,1,13,0,2,1,27135,26,224,0
1,24,1,8,0,0,1,35126,152,164,0
1,26,1,30,1,0,0,24373,152,261,0
0,50,1,30,0,1,1,60151,124,216,0
0,29,1,46,1,0,0,34398,152,86,0
0,43,1,41,0,1,1,25470,26,272,0
0,54,1,28,1,1,0,43799,124,73,0
0,54,1,39,0,1,1,2630,124,157,0
1,50,1,46,0,1,1,43292,26,134,0
0,71,1,43,0,1,1,42014,26,97,0
0,49,1,31,1,1,0,2630,9,218,0
0,27,1,36,1,0,0,46655,152,229,0
1,29,1,46,0,0,0,27722,152,244,0
1,28,1,28,1,0,0,2630,160,236,0
1,27,1,14,1,0,0,25845,152,297,0
0,38,1,47,0,1,1,36627,124,146,0
0,42,1,28,0,1,1,43706,155,216,0
0,66,1,33,1,1,0,33771,11,147,0
0,43,1,48,1,1,0,2630,15,93,0
