用户ID,性别,年龄,是否有驾照,所在地区,是否此前购买过车险,车龄,车辆是否发生过事故,年保费,购买渠道,距离上次沟通时间间隔
390759,1,24,1,28,1,0,0,35362,152,279
390760,1,23,1,28,1,0,0,38672,152,76
390761,1,21,1,50,0,0,1,30259,160,19
390762,1,33,1,35,0,1,1,2630,157,121
390763,0,23,1,6,1,0,0,27236,152,46
390764,1,23,1,8,1,0,0,32071,152,202
390765,1,42,1,13,0,1,1,34399,26,125
390766,1,26,1,28,1,0,0,36796,152,186
390767,0,22,1,7,0,0,1,2630,157,207
390768,0,44,1,11,0,1,1,19324,156,274
390769,0,27,1,41,0,0,1,28690,152,169
390770,1,22,1,6,0,0,1,36047,152,201
390771,1,26,1,28,1,0,0,27949,152,20
390772,1,25,1,15,0,0,0,37582,152,223
390773,0,46,1,18,0,1,1,25997,124,271
390774,0,68,1,28,0,1,1,50020,122,121
390775,1,26,1,41,1,0,0,42155,152,127
390776,0,51,1,28,0,1,1,46654,26,283
390777,1,43,1,28,0,1,1,31382,154,33
390778,0,22,1,14,1,0,1,2630,152,145
390779,1,22,1,28,0,0,0,2630,152,277
390780,0,20,1,33,1,0,0,2630,160,211
390781,0,54,1,28,1,1,0,36622,124,247
390782,0,70,1,41,1,1,0,40938,124,290
390783,1,33,1,28,0,1,1,34514,26,52
390784,0,45,1,8,0,1,1,33514,124,225
390785,0,63,1,8,0,1,1,38623,156,138
390786,0,62,1,24,1,1,0,42531,26,208
390787,0,45,1,28,1,1,0,35449,124,278
390788,0,23,1,15,0,0,1,30138,163,293
390789,0,74,1,28,0,1,1,47500,26,122
390790,1,21,1,12,1,0,0,36782,160,59
390791,0,50,1,28,1,1,0,2630,26,196
390792,0,23,1,28,0,0,1,2630,157,12
390793,1,42,1,46,1,1,0,31150,26,165
390794,0,53,1,3,1,1,1,2630,124,66
390795,1,40,1,34,0,1,1,2630,124,94
390796,1,32,1,8,0,0,1,30413,26,239
390797,0,42,1,24,0,1,1,16888,60,29
390798,0,32,1,3,0,0,1,23405,152,48
390799,1,62,1,28,0,1,1,50004,26,81
390800,0,50,1,28,0,1,1,42783,124,117
390801,0,68,1,8,0,1,1,2630,160,264
390802,0,26,1,15,0,0,1,32963,152,177
390803,0,25,1,21,1,0,0,19687,152,168
390804,1,30,1,37,1,0,0,20541,152,180
390805,0,41,1,43,0,1,1,29507,124,269
390806,0,26,1,50,1,0,0,28988,152,222
390807,1,23,1,8,1,0,0,33154,152,298
390808,1,27,1,11,1,0,0,39370,152,115
390809,0,29,1,8,1,0,0,2630,1,85
390810,1,24,1,41,1,0,0,30585,152,148
390811,0,45,1,36,0,1,0,23526,152,55
390812,1,22,1,12,1,0,0,25899,152,231
390813,1,69,1,35,1,1,0,62000,26,116
390814,0,46,1,28,0,1,1,26634,26,197
390815,0,54,1,8,0,1,1,36001,7,44
390816,1,24,1,8,0,0,0,29375,26,242
390817,1,42,1,50,0,1,1,2630,124,293
390818,1,52,1,28,0,2,1,27624,26,258
390819,1,23,1,47,1,0,0,2630,151,157
390820,1,76,1,28,0,2,1,36883,55,296
390821,0,44,1,2,0,1,0,24632,124,237
390822,1,37,1,36,0,1,1,26012,124,60
390823,0,28,1,39,1,0,0,29130,152,254
390824,1,24,1,34,0,0,0,33054,152,286
390825,0,21,1,31,0,0,1,2630,152,188
390826,0,71,1,2,1,1,0,47558,124,119
390827,1,24,1,11,1,0,0,35808,152,65
390828,0,60,1,28,1,1,0,37335,52,124
390829,1,21,1,26,0,0,0,20331,160,76
390830,0,24,1,11,1,0,0,2630,151,149
390831,1,71,1,50,0,1,0,36730,8,26
390832,1,35,1,50,1,1,0,41379,124,156
390833,0,46,1,38,0,1,1,2630,124,26
390834,0,59,1,50,0,1,1,27604,26,174
390835,1,43,1,28,0,1,1,45022,26,202
390836,1,31,1,30,1,0,0,2630,152,220
390837,1,23,1,45,1,0,0,26865,160,158
390838,0,24,1,8,0,0,1,35280,152,265
390839,0,64,1,50,1,1,0,35951,26,153
390840,0,28,1,15,1,0,0,31523,152,48
390841,0,37,1,28,0,1,1,35344,154,216
390842,0,64,1,45,0,1,1,38183,124,36
390843,0,61,1,28,1,1,0,40134,26,34
390844,0,45,1,28,0,1,1,64444,55,283
390845,0,51,1,28,0,1,1,34407,13,253
390846,1,23,1,29,1,0,0,23305,152,144
390847,1,27,1,37,0,0,1,32694,152,53
390848,0,56,1,29,0,1,1,21301,163,193
390849,1,43,1,28,0,1,1,42919,26,210
390850,1,36,1,20,0,1,1,2630,26,52
390851,1,70,1,41,0,2,1,36554,157,237
390852,1,26,1,3,1,1,0,30544,124,241
390853,0,28,1,15,0,0,1,2630,124,83
390854,0,29,1,13,1,0,0,18250,152,75
390855,1,51,1,20,0,1,1,2630,26,218
390856,1,24,1,46,0,0,1,33739,163,39
390857,1,25,1,41,1,0,0,34989,152,248
390858,0,71,1,7,1,1,0,2630,26,65
390859,0,55,1,24,0,1,0,35671,124,253
390860,1,21,1,30,0,0,1,2630,160,42
390861,0,25,1,41,0,0,1,35540,160,127
390862,1,59,1,9,0,1,1,31058,124,112
390863,0,50,1,6,0,1,1,23552,124,135
390864,0,23,1,29,1,0,0,2630,152,254
390865,1,63,1,28,0,1,1,33878,122,52
390866,1,30,1,35,0,0,1,21969,152,84
390867,1,21,1,30,1,0,0,28143,152,165
390868,0,41,1,41,0,1,1,33839,154,64
390869,0,63,1,46,1,1,0,25106,124,299
390870,0,25,1,35,1,0,0,43263,152,167
390871,0,46,1,28,1,1,0,40771,30,122
390872,1,22,1,37,0,0,1,31093,152,143
390873,1,24,1,36,1,0,0,25930,152,289
390874,1,42,1,28,1,1,0,34306,61,13
390875,0,62,1,23,0,1,1,33210,124,281
390876,0,30,1,30,0,0,1,33853,152,206
390877,0,48,1,28,0,1,0,2630,124,151
390878,0,41,1,30,0,1,1,30716,152,128
390879,0,22,1,40,0,0,1,35770,152,249
390880,0,25,1,41,1,0,0,29006,152,52
390881,0,23,1,30,1,0,0,28025,152,92
390882,0,48,1,28,0,1,1,40164,124,259
390883,0,70,1,8,0,1,1,45084,124,212
390884,1,28,1,45,1,0,0,29995,152,118
390885,1,26,1,37,1,0,0,31795,152,85
390886,1,20,1,48,1,0,0,2630,160,204
390887,1,25,1,36,0,0,0,33173,152,102
390888,1,22,1,3,1,0,0,29523,152,187
390889,0,37,1,47,1,1,0,38530,113,252
390890,0,48,1,45,0,1,1,30392,124,103
390891,1,58,1,2,0,1,1,22109,26,120
390892,0,24,1,23,1,0,1,29155,152,135
390893,0,22,1,6,0,0,1,27918,26,35
390894,0,26,1,41,1,0,0,42652,152,138
390895,1,25,1,11,1,0,0,30903,152,169
390896,0,63,1,28,0,1,1,29125,122,27
390897,0,31,1,30,1,0,0,28723,152,109
390898,0,48,1,28,0,1,1,35899,122,142
390899,0,50,1,28,0,1,1,47219,25,258
390900,0,50,1,50,0,2,1,24501,154,256
390901,1,46,1,28,0,1,0,29424,26,128
390902,1,25,1,41,1,0,0,35779,152,64
390903,0,38,1,35,0,1,1,28533,124,34
390904,1,48,1,28,0,1,1,50982,124,274
390905,0,66,1,28,1,1,0,44233,26,248
390906,0,62,1,28,1,1,0,28438,124,98
390907,1,31,1,28,0,1,1,28567,156,44
390908,1,23,1,41,1,0,0,25763,152,146
390909,0,52,1,15,1,1,0,32418,26,97
390910,0,35,1,39,1,1,0,35037,124,127
390911,1,24,1,41,1,0,0,28154,152,152
390912,1,24,1,13,1,0,0,21617,160,21
390913,1,28,1,46,1,1,0,44891,26,169
390914,0,63,1,25,0,1,1,2630,124,133
390915,1,44,1,47,1,1,1,33316,124,168
390916,1,26,1,27,0,0,1,29183,152,180
390917,0,37,1,28,0,1,0,32529,26,215
390918,0,29,1,30,1,0,0,25737,152,69
390919,1,45,1,39,0,1,1,35272,127,221
390920,0,49,1,28,0,1,1,26723,124,147
390921,0,23,1,45,0,0,1,27617,152,272
390922,0,68,1,28,0,1,1,30519,26,215
390923,1,22,1,43,1,0,0,23092,160,163
390924,1,24,1,46,1,0,0,22540,152,65
390925,1,40,1,6,0,1,1,34175,36,222
390926,1,26,1,3,1,0,0,29136,152,107
390927,0,23,1,39,0,0,1,34607,152,134
390928,1,40,1,41,0,1,1,23595,154,240
390929,1,68,1,28,1,1,0,44293,124,258
390930,1,48,1,28,0,1,1,57378,26,72
390931,1,32,1,30,1,0,0,33972,152,216
390932,0,25,1,29,1,0,0,28756,152,41
390933,0,24,1,28,1,0,0,44967,152,76
390934,0,54,1,11,0,1,1,33089,26,225
390935,0,37,1,28,0,1,1,30546,163,291
390936,1,66,1,28,1,1,0,37102,26,144
390937,0,71,1,28,1,1,0,2630,124,177
390938,1,70,1,39,0,1,1,31381,124,250
390939,0,53,1,45,1,1,0,39178,26,132
390940,0,44,1,28,0,1,1,45513,26,160
390941,1,21,1,46,1,0,0,33666,160,200
390942,1,22,1,47,0,0,0,31593,26,59
390943,0,30,1,18,0,0,1,31401,124,182
390944,0,74,1,33,0,2,1,29480,26,243
390945,1,22,1,41,1,0,0,33218,152,256
390946,1,39,1,26,1,1,0,2630,156,130
390947,0,25,1,8,1,0,0,36570,152,259
390948,0,62,1,41,1,1,0,2630,136,281
390949,0,46,1,28,0,1,1,26057,26,196
390950,1,20,1,32,1,0,0,18375,160,153
390951,1,30,1,8,0,1,1,23080,156,181
390952,0,24,1,46,1,0,0,35415,160,199
390953,1,50,1,8,0,1,0,2630,152,182
390954,0,45,1,28,0,1,1,63937,26,186
390955,0,26,1,41,1,0,0,31722,152,151
390956,0,50,1,8,1,1,0,36286,26,70
390957,0,23,1,6,1,0,0,19882,152,279
390958,1,43,1,33,0,1,1,27373,124,278
390959,0,47,1,24,0,1,1,32342,124,179
390960,1,42,1,39,0,1,1,44312,26,125
390961,0,60,1,28,0,1,1,44219,26,171
390962,1,25,1,36,1,0,0,43615,152,168
390963,0,42,1,41,0,1,1,35334,109,287
390964,0,53,1,30,0,1,1,31069,163,148
390965,1,39,1,37,0,1,1,26721,124,118
390966,1,24,1,29,1,0,0,28255,152,30
390967,0,31,1,33,1,0,0,2630,152,24
390968,0,67,1,24,1,1,0,33324,16,73
390969,0,32,1,28,1,1,0,2630,156,133
390970,0,43,1,18,0,1,1,31491,26,45
390971,0,26,1,30,1,0,0,25133,160,265
390972,1,26,1,44,1,0,0,23339,152,109
390973,1,27,1,28,0,0,1,47520,152,116
390974,0,43,1,36,0,1,1,37127,124,88
390975,1,62,1,29,0,1,1,32598,124,156
390976,1,45,1,28,0,1,1,42370,26,233
390977,1,25,1,36,0,0,0,38241,152,131
390978,1,25,1,30,1,0,0,45427,152,26
390979,0,23,1,8,1,0,0,35371,160,38
390980,0,25,1,21,1,0,0,2630,152,248
390981,0,38,1,30,0,1,1,24644,124,192
390982,1,54,1,28,1,1,1,32402,26,190
390983,1,25,1,37,1,0,0,26215,152,89
390984,0,22,1,50,1,0,0,28177,152,117
390985,1,24,1,47,0,0,0,22420,152,14
390986,1,37,1,15,0,1,0,32777,26,260
390987,0,22,1,3,1,0,0,20244,152,144
390988,0,59,1,28,1,1,0,47416,26,38
390989,0,33,1,29,0,1,1,47562,26,171
390990,0,22,1,25,1,0,0,25639,159,213
390991,0,64,1,28,0,1,1,35950,26,181
390992,0,21,1,46,1,0,0,36368,160,216
390993,1,21,1,15,0,0,1,41273,160,149
390994,0,44,1,28,1,1,0,33089,26,58
390995,1,69,1,4,0,1,1,38898,26,280
390996,0,54,1,14,0,1,1,38785,155,87
390997,1,24,1,41,1,0,0,23059,152,137
390998,1,42,1,28,0,1,1,45441,26,203
390999,1,20,1,28,0,1,1,2630,157,17
391000,1,39,1,18,0,1,1,29235,26,88
391001,0,58,1,40,0,1,1,40749,26,227
391002,0,64,1,20,1,1,0,2630,26,287
391003,1,35,1,8,1,1,0,2630,152,231
391004,1,52,1,46,0,1,1,57223,26,92
391005,0,54,1,11,0,1,1,26665,26,155
391006,0,58,1,47,1,1,0,36293,26,178
391007,1,34,1,49,0,1,0,22075,152,210
391008,0,22,1,21,1,0,0,24923,152,87
391009,1,63,1,28,0,1,1,2630,24,58
391010,1,36,1,8,1,1,0,29989,124,135
391011,1,41,1,12,0,2,1,28446,26,27
391012,0,80,1,17,0,1,1,2630,26,201
391013,0,26,1,37,0,0,1,30998,152,92
391014,0,24,1,41,0,0,1,37515,163,223
391015,0,54,1,28,0,1,1,2630,26,21
391016,1,21,1,27,1,0,1,33187,160,84
391017,0,24,1,28,1,0,0,45427,152,76
391018,1,21,1,3,0,0,1,39475,160,52
391019,0,21,1,8,1,0,0,33965,154,46
391020,1,23,1,30,1,0,0,38811,152,253
391021,1,39,1,28,1,1,0,30151,26,58
391022,0,55,1,28,0,2,1,32716,26,95
391023,0,54,1,3,0,1,1,22208,124,117
391024,1,44,1,17,0,1,1,42954,124,247
391025,1,35,1,8,0,1,1,2630,19,124
391026,1,22,1,13,1,0,0,29270,152,207
391027,1,41,1,41,1,1,0,47949,26,299
391028,0,65,1,41,1,1,0,2630,157,265
391029,0,47,1,46,1,1,0,32535,124,50
391030,0,42,1,28,0,1,1,31078,124,197
391031,0,31,1,8,0,1,1,47053,26,16
391032,0,24,1,30,1,0,0,26217,152,172
391033,1,36,1,45,0,1,0,32141,124,263
391034,0,49,1,36,0,1,1,30005,124,161
391035,1,41,1,4,1,1,0,32573,26,33
391036,0,28,1,28,1,0,0,35434,152,154
391037,1,34,1,33,0,1,1,29702,163,148
391038,1,24,1,6,1,0,0,26113,152,286
391039,0,48,1,28,1,1,1,33190,53,214
391040,0,42,1,36,0,1,1,2630,156,41
391041,0,51,1,22,1,1,0,36074,124,101
391042,1,63,1,37,0,1,1,42424,26,106
391043,0,40,1,28,0,1,1,31247,124,139
391044,0,50,1,28,1,1,0,35271,26,84
391045,0,38,1,46,0,1,1,31499,124,223
391046,0,23,1,11,1,0,0,49007,152,170
391047,0,23,1,46,1,0,0,45050,151,100
391048,1,36,1,41,0,1,0,33801,124,190
391049,0,43,1,15,0,1,0,2630,152,203
391050,0,22,1,25,0,0,0,24635,160,48
391051,0,41,1,9,1,1,1,26384,124,208
391052,1,23,1,49,0,0,1,33074,151,122
391053,1,22,1,2,0,0,1,21746,152,241
391054,0,21,1,30,1,0,1,2630,160,120
391055,1,30,1,15,1,0,0,31038,152,146
391056,1,26,1,44,0,0,1,36643,152,186
391057,1,23,1,9,0,0,0,47051,152,106
391058,0,38,1,50,0,1,1,33731,26,14
391059,0,49,1,20,1,1,0,2630,26,248
391060,1,32,1,41,1,1,0,23913,26,263
391061,1,32,1,41,1,0,0,26643,152,55
391062,1,44,1,28,1,1,0,29475,54,165
391063,1,39,1,28,1,1,0,54229,124,182
391064,0,25,1,28,1,0,0,94717,152,139
391065,0,41,1,13,1,1,0,2630,160,234
391066,1,78,1,41,0,1,1,31960,124,240
391067,0,64,1,8,1,1,0,6466,7,109
391068,1,58,1,8,1,1,0,2630,124,213
391069,0,59,1,28,0,1,0,2630,124,173
391070,0,35,1,41,0,1,0,2630,157,191
391071,0,55,1,8,0,1,1,25992,124,191
391072,1,24,1,11,1,0,0,24764,152,178
391073,1,24,1,11,1,0,0,46412,152,251
391074,1,21,1,13,0,0,1,25385,152,97
391075,0,37,1,28,0,1,1,31558,154,173
391076,0,22,1,41,0,0,1,39810,152,179
391077,0,42,1,28,0,1,1,29511,26,268
391078,1,56,1,33,0,1,1,47854,26,69
391079,0,26,1,28,0,0,1,56027,152,24
391080,0,26,1,8,1,0,0,36506,152,141
391081,0,45,1,28,1,1,1,2630,26,214
391082,0,43,1,8,1,1,1,2630,26,89
391083,1,21,1,7,1,1,1,2630,124,50
391084,0,20,1,46,1,0,0,28152,160,205
391085,0,47,1,37,0,1,1,32112,124,200
391086,1,38,1,7,1,1,0,2630,160,196
391087,1,55,1,28,1,1,0,2630,24,48
391088,1,24,1,20,1,0,0,2630,152,256
391089,1,20,1,17,0,1,1,2630,156,150
391090,1,22,1,47,1,0,0,24892,152,157
391091,1,29,1,46,1,0,1,20530,152,94
391092,0,43,1,28,1,1,0,38570,124,120
391093,1,38,1,28,0,1,1,33181,124,57
391094,0,74,1,28,0,1,1,49324,154,71
391095,1,72,1,28,0,1,1,36111,26,285
391096,0,51,1,47,0,1,1,2630,156,62
391097,0,45,1,28,0,1,1,45884,26,283
391098,1,49,1,41,0,1,1,33754,12,197
391099,0,39,1,28,1,1,0,34503,152,49
391100,1,24,1,15,1,0,0,33502,152,125
391101,1,41,1,8,0,2,1,75426,31,65
391102,0,37,1,18,0,1,1,34572,124,247
391103,1,48,1,28,0,1,1,64200,26,78
391104,1,23,1,15,0,0,1,2630,152,74
391105,0,42,1,28,0,1,1,23704,26,178
391106,0,60,1,46,0,1,1,34903,91,164
391107,0,56,1,28,0,1,1,2630,157,38
391108,0,37,1,28,0,1,1,59659,124,55
391109,0,45,1,3,0,1,1,2630,26,272
391110,0,57,1,28,0,1,1,37653,26,16
391111,0,23,1,30,1,0,0,27871,152,281
391112,0,42,1,50,0,1,1,55559,124,107
391113,0,22,1,28,1,0,0,67497,152,81
391114,0,28,1,32,1,0,0,27563,152,73
391115,0,36,1,28,1,1,0,39489,152,267
391116,1,35,1,48,1,1,0,2630,15,49
391117,1,30,1,28,1,0,0,42547,152,240
391118,1,54,1,28,0,1,1,55331,26,228
391119,0,22,1,46,0,0,1,42385,152,270
391120,1,71,1,28,0,2,1,2630,26,106
391121,1,44,1,47,1,1,0,2630,16,29
391122,1,38,1,41,0,1,1,36784,124,259
391123,0,23,1,47,1,0,0,39787,26,80
391124,1,36,1,11,1,1,0,27395,152,269
391125,1,32,1,11,1,0,0,30110,152,248
391126,0,44,1,46,1,1,0,27467,26,38
391127,0,54,1,28,0,2,1,29860,26,75
391128,1,45,1,28,0,1,1,36196,26,54
391129,1,52,1,29,0,1,1,34554,25,12
391130,0,47,1,46,0,1,1,2630,124,14
391131,0,41,1,8,1,1,0,36604,26,100
391132,0,46,1,41,0,1,1,36099,124,152
391133,1,72,1,19,1,1,0,2630,26,42
391134,1,39,1,46,1,1,0,21331,124,36
391135,0,22,1,8,1,0,0,22823,152,147
391136,1,55,1,14,0,1,1,30155,29,193
391137,1,56,1,29,0,1,1,37365,124,113
391138,1,58,1,8,1,1,0,28689,7,250
391139,0,54,1,28,0,1,1,47948,124,247
391140,1,39,1,28,0,1,1,34743,26,61
391141,0,26,1,25,0,0,0,26654,152,234
391142,1,77,1,28,0,1,1,52873,122,110
391143,0,22,1,31,0,0,1,2630,152,254
391144,0,59,1,18,0,1,1,32622,124,203
391145,0,52,1,13,0,1,1,28236,31,233
391146,0,29,1,14,0,0,1,42785,26,219
391147,1,33,1,28,1,1,0,38077,26,58
391148,1,21,1,46,1,0,0,23427,160,26
391149,1,23,1,45,0,0,1,35824,152,147
391150,1,28,1,11,0,0,1,2630,124,28
391151,0,27,1,43,1,0,0,2630,152,247
391152,1,25,1,36,0,0,1,47507,152,252
391153,0,23,1,32,1,0,0,18218,26,21
391154,1,26,1,41,1,0,0,36398,152,239
391155,1,25,1,24,1,0,0,2630,152,15
391156,1,23,1,28,0,0,1,36425,154,87
391157,0,48,1,28,0,2,1,38452,26,140
391158,1,41,1,28,0,1,1,35881,124,195
391159,0,65,1,46,0,1,0,23090,11,57
391160,0,45,1,4,0,1,1,29503,26,153
391161,0,26,1,13,0,0,1,39093,151,55
391162,1,30,1,28,0,1,1,29187,26,275
391163,1,23,1,3,0,0,0,26147,152,144
391164,0,34,1,28,0,1,1,51407,124,81
391165,1,51,1,18,0,1,1,28290,124,210
391166,0,56,1,28,1,1,0,50548,26,161
391167,1,32,1,41,1,0,0,38871,152,232
391168,1,54,1,41,0,1,1,28079,157,283
391169,1,41,1,28,0,1,1,2630,55,126
391170,0,53,1,8,0,1,1,2630,124,70
391171,0,23,1,45,1,0,0,28323,152,114
391172,0,43,1,14,0,1,0,2630,26,185
391173,1,35,1,36,0,1,1,2630,160,245
391174,1,22,1,28,1,0,0,69856,152,268
391175,1,56,1,28,0,1,1,2630,13,202
391176,1,54,1,28,1,1,0,37936,26,219
391177,0,44,1,28,0,1,1,38750,26,48
391178,1,26,1,41,1,0,0,27966,152,108
391179,1,22,1,4,0,0,1,39655,152,131
391180,0,24,1,28,0,0,1,36629,152,241
391181,0,51,1,50,0,1,1,31113,26,119
391182,0,22,1,8,1,0,0,34755,152,33
391183,0,43,1,28,0,1,1,36042,124,182
391184,1,25,1,47,1,0,0,32098,152,124
391185,1,57,1,35,1,1,0,30801,26,53
391186,0,48,1,18,0,1,1,33810,26,285
391187,1,32,1,2,1,0,0,29126,152,166
391188,1,54,1,11,1,1,0,30815,152,98
391189,1,23,1,15,0,0,1,30294,152,81
391190,0,33,1,34,0,1,1,2630,157,234
391191,1,59,1,28,0,1,1,59277,124,266
391192,1,60,1,28,0,1,0,29639,54,244
391193,1,55,1,14,0,1,1,44368,124,98
391194,1,27,1,30,0,0,1,35574,152,255
391195,1,26,1,28,1,0,0,37914,152,83
391196,1,41,1,36,0,1,1,35780,26,243
391197,0,34,1,29,1,1,0,51847,152,118
391198,0,62,1,29,0,1,1,38331,26,11
391199,0,21,1,8,1,0,0,43541,152,160
391200,0,67,0,46,0,1,1,2630,157,226
391201,0,50,1,10,1,1,0,2630,26,45
391202,0,20,1,37,1,0,1,33915,160,152
391203,0,28,1,33,1,0,0,2630,152,280
391204,0,78,1,28,1,1,0,36332,124,163
391205,0,62,1,28,1,1,0,45500,124,164
391206,0,48,1,36,0,1,1,2630,124,86
391207,0,39,1,14,0,1,1,2630,156,107
391208,1,24,1,3,0,0,1,2630,152,265
391209,1,29,1,28,0,0,1,45807,26,292
391210,1,23,1,49,0,0,1,29393,152,271
391211,1,69,1,28,0,1,1,40431,26,292
391212,1,25,1,6,1,0,0,21631,152,19
391213,0,44,1,28,0,2,1,26422,26,185
391214,0,52,1,45,0,1,1,24829,26,256
391215,1,26,1,18,1,0,0,31795,152,154
391216,0,22,1,47,1,0,0,37470,152,278
391217,0,33,1,29,1,0,0,31588,152,284
391218,1,40,1,28,0,1,1,37581,26,164
391219,1,46,1,28,0,1,1,28616,26,257
391220,1,50,1,28,0,1,1,61104,26,138
391221,1,54,1,45,1,1,0,30558,124,59
391222,1,23,1,8,1,0,0,36301,152,190
391223,0,26,1,18,0,0,1,22365,152,166
391224,1,45,1,28,0,2,1,39767,26,288
391225,0,52,1,28,1,1,0,25332,24,139
391226,1,58,1,28,1,1,0,21447,124,101
391227,0,27,1,12,1,0,0,25919,160,119
391228,0,42,1,28,0,1,1,41063,124,49
391229,0,77,1,28,0,1,1,47581,124,63
391230,0,21,1,36,0,0,1,28888,160,226
391231,0,41,1,28,0,1,1,43763,26,178
391232,1,25,1,6,1,0,0,24038,152,43
391233,0,43,1,30,0,1,1,32515,156,113
391234,1,67,1,50,0,1,1,53104,26,166
391235,0,32,1,3,0,1,1,21854,124,266
391236,1,53,1,38,0,1,1,38623,124,77
391237,1,57,1,0,0,2,1,2630,122,260
391238,1,23,1,8,0,0,0,34158,152,250
391239,1,21,1,15,1,0,0,19627,160,207
391240,1,44,1,28,0,1,1,47707,25,249
391241,0,41,1,29,0,1,1,31064,26,35
391242,1,31,1,21,1,0,0,23431,152,74
391243,0,43,1,28,0,1,0,25363,26,240
391244,0,40,1,28,0,1,1,28466,124,102
391245,1,59,1,50,0,1,1,32032,26,181
391246,1,21,1,47,1,0,0,32857,160,259
391247,0,32,1,29,0,1,1,2630,124,12
391248,1,39,1,28,1,1,0,25458,124,172
391249,0,46,1,28,1,1,0,28876,26,18
391250,1,63,1,7,1,1,0,2630,124,230
391251,0,24,1,14,1,0,0,25831,152,242
391252,0,57,1,46,0,1,0,33217,11,87
391253,0,30,1,33,0,0,1,41034,124,227
391254,1,42,1,41,0,1,1,23575,26,38
391255,0,37,1,43,0,1,1,23269,154,247
391256,0,48,1,28,0,1,1,60204,23,57
391257,1,50,1,28,1,1,0,41319,124,70
391258,0,45,1,28,0,2,1,27129,124,20
391259,1,22,1,41,1,0,0,64978,152,263
391260,1,64,1,28,0,1,1,51201,26,65
391261,1,29,1,33,1,0,0,27358,152,288
391262,1,26,1,11,1,0,0,28473,152,74
391263,1,22,1,37,1,0,1,24439,152,114
391264,0,29,1,41,0,0,0,2630,1,163
391265,1,44,1,41,0,1,0,25909,122,182
391266,1,44,1,35,0,1,1,2630,26,186
391267,0,46,1,28,0,1,1,26866,23,117
391268,1,52,1,27,0,1,1,27514,26,117
391269,0,25,1,46,0,0,1,2630,163,71
391270,0,44,1,28,0,1,1,56050,26,232
391271,1,25,1,41,1,0,0,23187,152,126
391272,0,57,1,28,0,1,1,47145,124,14
391273,1,26,1,48,1,0,0,2630,152,50
391274,0,56,1,12,0,1,1,2630,124,224
391275,0,54,1,8,0,1,1,39062,124,45
391276,0,33,1,38,0,1,1,33186,124,95
391277,0,21,1,10,0,0,1,2630,160,28
391278,0,24,1,46,1,0,0,30647,152,235
391279,0,38,1,50,0,1,1,26013,8,62
391280,0,22,1,29,1,0,0,2630,152,146
391281,0,38,1,23,0,2,1,28612,124,199
391282,1,22,1,8,0,0,1,48705,152,154
391283,0,24,1,10,1,0,0,29360,152,230
391284,0,23,1,7,0,0,1,25806,152,121
391285,0,57,1,41,0,1,1,41335,30,90
391286,1,37,1,30,0,1,1,24589,26,262
391287,0,36,1,35,0,1,0,2630,156,282
391288,0,24,1,28,1,0,0,38141,152,27
391289,0,56,1,2,1,1,1,34765,26,238
391290,0,27,1,41,1,0,0,26134,152,118
391291,1,23,1,30,1,0,0,34728,152,230
391292,0,25,1,8,1,0,0,80480,152,132
391293,1,35,1,30,0,1,1,23369,124,55
391294,1,40,1,28,0,2,1,27307,26,49
391295,0,48,1,46,1,1,0,27734,26,182
391296,0,63,1,28,0,1,1,37152,124,44
391297,1,26,1,28,1,0,0,41591,152,244
391298,1,23,1,46,1,0,1,26163,152,72
391299,1,36,1,28,1,1,0,2630,124,111
391300,1,22,1,30,1,0,0,35956,152,28
391301,1,71,1,28,0,1,1,69730,122,195
391302,1,25,1,14,1,0,0,37818,152,240
391303,0,51,1,6,0,1,1,26609,26,12
391304,0,54,1,8,0,1,0,34936,26,268
391305,0,22,1,15,0,0,1,39902,152,26
391306,1,24,1,29,1,0,0,21295,152,147
391307,1,25,1,15,1,0,0,25224,152,96
391308,1,69,1,28,0,1,1,62805,26,116
391309,0,48,1,46,0,1,1,32015,26,265
391310,0,33,1,28,0,0,1,45160,26,299
391311,0,26,1,8,1,0,0,32259,152,65
391312,1,34,1,4,0,1,1,36211,124,164
391313,0,21,1,47,0,0,1,2630,163,157
391314,1,25,1,12,1,0,0,20356,26,278
391315,1,23,1,2,0,0,1,2630,152,291
391316,1,22,1,15,1,0,0,14592,152,84
391317,1,24,1,28,1,0,0,38125,152,68
391318,0,73,1,6,1,1,0,21260,26,225
391319,0,38,1,28,0,1,1,23757,122,62
391320,0,35,1,18,0,1,1,2630,163,10
391321,0,47,1,28,0,1,1,2630,26,189
391322,0,43,1,12,1,1,0,2630,124,92
391323,1,49,1,15,1,1,0,47326,86,188
391324,1,27,1,6,0,0,1,26138,156,92
391325,1,35,1,18,0,1,1,42792,124,174
391326,0,45,1,28,0,1,1,42888,122,36
391327,0,39,1,50,0,1,1,2630,156,223
391328,1,70,1,9,0,2,1,40415,26,35
391329,1,35,1,15,1,1,0,25952,152,286
391330,1,25,1,15,0,0,1,37094,152,255
391331,0,64,1,8,0,1,1,33732,7,133
391332,1,28,1,18,1,0,1,19890,152,153
391333,1,45,1,28,1,1,0,55320,55,148
391334,0,29,1,21,1,0,0,29396,152,35
391335,1,59,1,28,0,1,1,40939,122,93
391336,1,50,1,28,0,1,1,2630,26,106
391337,0,31,1,37,1,0,0,2630,156,267
391338,0,21,1,47,0,0,1,36569,152,117
